automotive.trim_level.front_shoulder_room	"Front Shoulder Room"
automotive.trim_level.front_track	"Front Track"
automotive.trim_level.ground_clearance	"Ground Clearance"
automotive.trim_level.height	"Height"
automotive.trim_level.hybrid	"Hybrid"
automotive.trim_level.interior	"Interior"
automotive.trim_level.length	"Length"
automotive.trim_level.max_cargo_volume	"Maximum Cargo Volume"
automotive.trim_level.max_passengers	"Maximum Number of Passengers"
automotive.trim_level.model_year	"Model Year"
automotive.trim_level.msrp	"MSRP"
automotive.trim_level.option_packages	"Option Packages"
automotive.trim_level.options	"Options"
automotive.trim_level.passenger_volume	"Passenger Volume"
automotive.trim_level.rear_headroom	"Rear Headroom"
automotive.trim_level.rear_legroom	"Rear Legroom"
automotive.trim_level.rear_shoulder_room	"Rear Shoulder Room"
automotive.trim_level.rear_track	"Rear Track"
automotive.trim_level.top_speed	"Top Speed"
automotive.trim_level.transmission	"Transmission"
automotive.trim_level.us_fuel_economy	"US Fuel Economy"
automotive.trim_level.weight	"Base Curb Weight"
automotive.trim_level.wheelbase	"Wheelbase"
automotive.trim_level.width	"Width"
automotive.trim_level.year	"Year"
automotive.truck_trim_level.cargo_bed	"Cargo Bed"
automotive.truck_trim_level.flareside	"Flareside"
automotive.upholstery.color	"Color"
automotive.upholstery.material	"Material"
automotive.us_fuel_economy.city_mpg	"City MPG"
automotive.us_fuel_economy.fuel	"Fuel"
automotive.us_fuel_economy.highway_mpg	"Highway MPG"
automotive.us_fuel_economy.trim_level	"Trim Level"
automotive.warranty.covers	"Covers"
automotive.warranty.milage_limit	"Milage Limit"
automotive.warranty.year_limit	"Year Limit"
aviation.accident_type.aircraft_accidents_of_this_type	"Aircraft accidents of this type"
aviation.aircraft.date_manufactured	"Date manufactured"
aviation.aircraft.first_flight	"First flight"
aviation.aircraft.model	"Model"
aviation.aircraft_designer.aircraft_models_designed	"Aircraft models designed"
aviation.aircraft_line.models_in_line	"Models In Line"
aviation.aircraft_manufacturer.aircraft_models_made	"Aircraft Models Manufactured"
aviation.aircraft_model.accidents	"Accidents"
aviation.aircraft_model.aircraft	"Aircraft"
aviation.aircraft_model.aircraft_type	"Aircraft type"
aviation.aircraft_model.cargo_capacity	"Cargo Capacity"
aviation.aircraft_model.comparable_aircraft	"Comparable Aircraft"
aviation.aircraft_model.cruise_speed	"Cruise Speed"
aviation.aircraft_model.designed_by	"Designed by"
aviation.aircraft_model.engine_type	"Engine Type"
aviation.aircraft_model.introduced	"Introduced"
aviation.aircraft_model.length_meters	"Length"
aviation.aircraft_model.maiden_flight	"Maiden flight"
aviation.aircraft_model.manufacturer	"Manufacturer"
aviation.aircraft_model.maximum_speed_km_h	"Maximum Speed"
aviation.aircraft_model.number_built	"Number built"
aviation.aircraft_model.number_owned_by	"Used By"
aviation.aircraft_model.parent_aircraft_model	"Parent aircraft model"
aviation.aircraft_model.part_of_line	"Part Of Line"
aviation.aircraft_model.passengers	"Passenger Capacity"
aviation.aircraft_model.range	"Range"
aviation.aircraft_model.retired	"Retired"
aviation.aircraft_model.status	"Military Use"
aviation.aircraft_model.unit_cost	"Unit cost"
aviation.aircraft_model.variants	"Variants"
aviation.aircraft_model.wingspan	"Wingspan"
aviation.aircraft_owner.aircraft_fleet_composition	"Aircraft Fleet Composition"
aviation.aircraft_ownership_count.aircraft_model	"Aircraft Model"
aviation.aircraft_ownership_count.aircraft_owner	"Aircraft Owner"
aviation.aircraft_ownership_count.number_owned	"Number Owned"
aviation.aircraft_status.date	"Date"
aviation.aircraft_status.military_service	"Military service"
aviation.aircraft_status.status	"Status"
aviation.aircraft_type.aircraft_of_this_type	"Aircraft of this type"
aviation.airline.IATA_designator	"IATA designator"
aviation.airline.ICAO_designator	"ICAO designator"
aviation.airline.accidents	"Accidents"
aviation.airline.airports_served	"Airports Served"
aviation.airline.alliance	"Alliance"
aviation.airline.callsign	"Callsign"
aviation.airline.fleet_size	"Fleet size"
aviation.airline.focus_cities	"Focus cities"
aviation.airline.frequent_flyer_program	"Frequent flyer program"
aviation.airline.hubs	"Hubs"
aviation.airline.iata_airline_designator	"IATA airline designator"
aviation.airline.icao_airline_designator	"ICAO Airline designator"
aviation.airline.number_of_destinations	"Number of destinations"
aviation.airline_airport_presence.airline	"Airline"
aviation.airline_airport_presence.airport	"Airport"
aviation.airline_airport_presence.cities_served	"Destination Cities"
aviation.airline_airport_presence.terminals	"Terminals"
aviation.airline_alliance.fleet_size	"Fleet size"
aviation.airline_alliance.member_airlines	"Member airlines"
aviation.airline_alliance.number_of_airports_served	"Number of airports served"
aviation.airline_alliance.number_of_annual_passengers	"Number of annual passengers"
aviation.airline_alliance.number_of_countries_served	"Number of countries served"
aviation.airline_alliance.number_of_full_members	"Number of full members"
aviation.airline_alliance.number_of_non_voting_members	"Number of non-voting members"
aviation.airline_alliance.number_of_pending_members	"Number of pending members"
aviation.airline_alliance.official_launch_date	"Official launch date"
aviation.airliner_accident.accident_site	"Site"
aviation.airliner_accident.accident_type	"Type"
aviation.airliner_accident.aircraft	"Aircraft"
aviation.airliner_accident.aircraft_type	"Aircraft type"
aviation.airliner_accident.crew	"Crew"
aviation.airliner_accident.date	"Date"
aviation.airliner_accident.fatalities	"Fatalities"
aviation.airliner_accident.flight_destination	"Flight destination"
aviation.airliner_accident.flight_origin	"Flight origin"
aviation.airliner_accident.injuries	"Injuries"
aviation.airliner_accident.operator	"Operator"
aviation.airliner_accident.passengers	"Passengers"
aviation.airliner_accident.survivors	"Survivors"
aviation.airliner_accident.tail_number	"Tail number"
aviation.airport.airlines	"Airlines"
aviation.airport.airport_type	"Airport type"
aviation.airport.amount_of_cargo	"Amount of cargo per year (kg)"
aviation.airport.focus_city_for	"Focus city for"
aviation.airport.hub_for	"Hub for"
aviation.airport.iata	"IATA"
aviation.airport.icao	"ICAO"
aviation.airport.number_of_aircraft_movements	"Number of aircraft movements"
aviation.airport.number_of_passengers	"Number of passengers"
aviation.airport.number_of_runways	"Number of runways"
aviation.airport.operator	"Operator"
aviation.airport.runway_information	"Runway information"
aviation.airport.serves	"Serves"
aviation.airport.terminals	"Terminals"
aviation.airport_operator.airports_operated	"Airports operated"
aviation.airport_runway.airport	"Airport"
aviation.airport_runway.direction	"Direction"
aviation.airport_runway.end_elevation	"End Elevation"
aviation.airport_runway.end_location	"End location"
aviation.airport_runway.length	"Length"
aviation.airport_runway.start_elevation	"Start elevation"
aviation.airport_runway.start_location	"Start location"
aviation.airport_runway.surface	"Surface"
aviation.airport_runway.width	"Width"
aviation.airport_runway_surface.runways	"Runways"
aviation.airport_terminal.airport	"Airport"
aviation.airport_type.airports_of_this_type	"Airports of this type"
aviation.aviation_incident_aircraft_relationship.aircraft_model	"Aircraft model"
aviation.aviation_incident_aircraft_relationship.crew	"Crew"
aviation.aviation_incident_aircraft_relationship.flight_destination	"Flight destination"
aviation.aviation_incident_aircraft_relationship.flight_origin	"Flight origin"
aviation.aviation_incident_aircraft_relationship.incident	"Incident"
aviation.aviation_incident_aircraft_relationship.operator	"Operator"
aviation.aviation_incident_aircraft_relationship.passengers	"Passengers"
aviation.aviation_incident_aircraft_relationship.survivors	"Survivors"
aviation.aviation_incident_aircraft_relationship.tail_number	"Tail number"
aviation.aviation_waypoint.aviation_id	"Aviation ID"
aviation.aviation_waypoint.waypoint_type	"Waypoint type"
aviation.cargo_by_year.date	"Date"
aviation.cargo_by_year.weight	"Weight"
aviation.comparable_aircraft_relationship.aircraft	"Aircraft"
aviation.iata_airline_designator.airline	"Airline"
aviation.icao_airline_designator.airline	"Airline"
aviation.waypoint_type.waypoints_of_this_type	"Waypoints of this type"
award.award.achievement_levels	"Achievement levels"
award.award.award_announcements	"Award announcements"
award.award.categories	"Categories"
award.award.category	"Categories"
award.award.ceremony	"Ceremony"
award.award.child_awards	"Child awards"
award.award.nomination_announcements	"Nomination announcements"
award.award.parent_award	"Parent award"
award.award.presented_by	"Presented by"
award.award_achievement_level.award	"Award"
award.award_achievement_level.date_discontinued	"Date discontinued"
award.award_achievement_level.date_established	"Date established"
award.award_achievement_level.higher_level	"Higher level"
award.award_achievement_level.lower_level	"Lower level"
award.award_achievement_level.winners	"Winners"
award.award_announcement.award	"Award"
award.award_announcement.award_categories	"Award categories"
award.award_category.award_announcements	"Award announcements"
award.award_category.category_of	"Category of"
award.award_category.date_discontinued	"Date Discontinued"
award.award_category.date_established	"Date Established"
award.award_category.disciplines_or_subjects	"Disciplines or subjects"
award.award_category.judges_jury	"Judges/Jury"
award.award_category.long_lists	"Long lists"
award.award_category.nomination_announcement	"Nomination announcements"
award.award_category.nominees	"Nominees"
award.award_category.presenting_organization	"Presenting Organization"
award.award_category.recurring_ceremony	"Recurring ceremony"
award.award_category.winners	"Winners"
award.award_ceremony.awards_presented	"Awards presented"
award.award_ceremony.nominees	"Nominees"
award.award_discipline.awards_in_this_discipline	"Awards in this discipline"
award.award_honor.achievement_level	"Achievement level"
award.award_honor.award	"Award category"
award.award_honor.award_winner	"Award winner"
award.award_honor.ceremony	"Ceremony"
award.award_honor.honored_for	"Winning work"
award.award_honor.notes_description	"Notes/Description"
award.award_honor.year	"Year"
award.award_judge.awards_judged	"Awards Judged"
award.award_judging_term.award	"Award"
award.award_judging_term.judge	"Judge"
award.award_judging_term.note	"Note"
award.award_judging_term.year	"Year"
award.award_nominated_work.award_nominations	"Award Nominations"
award.award_nomination.award	"Award"
award.award_nomination.award_nominee	"Award Nominee"
award.award_nomination.ceremony	"Ceremony"
award.award_nomination.nominated_for	"Nominated work"
award.award_nomination.notes_description	"Notes/Description"
award.award_nomination.year	"Year"
award.award_nomination_announcement.award	"Award"
award.award_nomination_announcement.award_categories	"Award categories"
award.award_nominee.award_nominations	"Award Nominations"
award.award_presenting_organization.award_categories_presented	"Award categories presented"
award.award_presenting_organization.awards_presented	"Awards presented"
award.award_winner.awards_won	"Awards Won"
award.award_winning_work.awards_won	"Awards Won"
award.category_ceremony_relationship.category	"Category"
award.category_ceremony_relationship.ceremony	"Ceremony"
award.category_ceremony_relationship.from	"From"
award.category_ceremony_relationship.to	"To"
award.competition.competitors	"Competitors"
award.competition.instance_of_recurring_competition	"Instance of recurring competition"
award.competition.type_of_competition	"Type of competition"
award.competition.winner	"Winner"
award.competition_type.competitions_of_this_type	"Competitions of this type"
award.competitor.competitions	"Competitions"
